SampleID	ForwardFastqFile	ReverseFastqFile	TreatmentGroup	sample_accession	experiment_accession	geographic_location	library_name	site_name	sample_description	base_count	sample_title	Description	Reads	Species
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	1001	578.632847446254
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	6001	2266.76023715036
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	7001	2540.0744668816
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	8001	2801.40556092377
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	9001	3052.34477622556
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	10001	3294.10881670416
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	11001	3527.65884192349
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	12001	3753.77364997439
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	13001	3973.09719332728
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	14001	4186.17081674663
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	15001	4393.45593412492
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	16001	4595.35046217251
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	17001	4792.20103042639
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	18001	4984.31224616535
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	19001	5171.95385333249
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	20001	5355.36635148883
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	21001	5534.76546785644
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	22001	5710.34576078969
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	23001	5882.28355633287
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	64001	10891.6299201202
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	65001	10978.5199952804
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	66001	11064.128156211
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	27001	6536.62269717417
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	28001	6692.50323092826
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	29001	6845.52722511886
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	30001	6995.79302192221
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	31001	7143.39216167193
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	32001	7288.41005336034
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	33001	7430.92656059221
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	34001	7571.01651627552
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	35001	7708.75017620098
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	36001	7844.19361980032
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	37001	7977.4091065384
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	38001	8108.45539255487
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	39001	8237.38801397207
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	40001	8364.25954025179
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	41001	8489.11980189211
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	42001	8612.01609527499
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	3001	1347.4579405764
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	4001	1674.51398784663
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	5001	1979.28983724447
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	46001	9084.82869331671
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	47001	9198.53790353986
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	48001	9310.52293033729
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	49001	9420.81764671679
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	50001	9529.45447295943
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	51001	9636.46446436711
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	52001	9741.87739218179
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	53001	9845.72181782439
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	54001	9948.02516161314
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	55001	10048.8137661939
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	56001	10148.112955278
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	57001	10245.9470881009
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	58001	10342.3396100374
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	59001	10437.3130996667
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	60001	10530.8893125683
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	61001	10623.0892222623
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	62001	10713.933058323
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	63001	10803.4403421064
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	44001	8852.09438347529
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	45001	8969.35987813958
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	66638	11118
ERR2233312	ERR2233312_1.fastq	ERR2233312_2.fastq	Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1	43001	8732.99336738032
			Oregon Continental Shelf	SAMEA104452381	ERX2286291	Oregon Continental Shelf	293 int 5 1	HH200	sediment	45420328	bioturb_293 int 5 1	bioturb_293 int 5 1		
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	39001	6255.60646922217
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	37001	6064.69923977861
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	38001	6160.93682815928
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	2001	802.895216671464
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	1	1.00000000000439
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	1001	471.67266123575
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	6001	1803.09053865995
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	7001	2012.81464234198
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	8001	2212.39370606639
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	9001	2403.27297991559
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	10001	2586.54312388843
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	11001	2763.0557123624
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	12001	2933.49387285943
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	13001	3098.41772748107
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	14001	3258.29487850208
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	15001	3413.52159104361
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	3001	1087.59259138991
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	4001	1344.27168082292
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	5001	1581.22068528937
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	19001	3994.09851489153
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	20001	4130.38782808586
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	21001	4263.53257172576
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	22001	4393.69600222269
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	23001	4521.02574796685
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	24001	4645.65591371152
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	25001	4767.70882505389
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	26001	4887.29648695588
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	27001	5004.52181358427
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	28001	5119.47967190641
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	29001	5232.25777439815
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	30001	5342.93744584397
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	31001	5451.59428669327
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	32001	5558.29874889122
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	33001	5663.11663869341
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	34001	5766.10955702437
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	35001	5867.33528717528
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	36001	5966.848136524
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	50001	7204.40197116421
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	51001	7283.0783733905
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	52001	7360.6106257462
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	40001	6348.75128143387
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	41001	6440.41212616456
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	42001	6530.62778048183
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	43001	6619.43509241539
ERR2233313	ERR2233313_1.fastq	ERR2233313_2.fastq	Oregon Continental Shelf	SAMEA104452382	ERX2286292	Oregon Continental Shelf	293 int 5	HH200	sediment	45631307	bioturb_293 int 5	bioturb_293 int 5	44001	6706.86912138391
